timestamp,price
2024-06-10 00:05:28.379,69600.84597186842
2024-06-10 00:11:02.732,69572.93983859691
2024-06-10 00:14:56.129,69555.6963255619
2024-06-10 00:21:09.823,69522.36994551042
2024-06-10 00:26:41.264,69511.97495086647
2024-06-10 00:31:58.239,69484.27790642378
2024-06-10 00:36:19.369,69517.87088726056
2024-06-10 00:41:37.603,69510.1742609921
2024-06-10 00:45:31.898,69511.84000924836
2024-06-10 00:50:29.013,69454.71563984697
2024-06-10 00:55:31.342,69446.32498560658
2024-06-10 01:01:15.085,69556.82634403778
2024-06-10 01:06:20.236,69575.10356891717
2024-06-10 01:11:48.676,69535.15077561753
2024-06-10 01:16:17.781,69579.726420811
2024-06-10 01:20:56.724,69598.71982866405
2024-06-10 01:25:58.844,69547.50568076747
2024-06-10 01:31:19.188,69578.4206636388
2024-06-10 01:35:42.902,69614.03736943784
2024-06-10 01:41:59.375,69622.29780269654
2024-06-10 01:46:12.139,69661.31248363126
2024-06-10 01:51:44.454,69630.89873055388
2024-06-10 01:55:26.915,69646.10759687646
2024-06-10 02:01:01.859,69601.3025268636
2024-06-10 02:06:09.018,69615.15548081137
2024-06-10 02:11:44.432,69692.59314118589
2024-06-10 02:15:58.953,69674.04196733791
2024-06-10 02:20:57.110,69770.1663572743
2024-06-10 02:25:59.066,69754.12584964141
2024-06-10 02:31:43.809,69763.46689312803
2024-06-10 02:35:24.262,69758.31566895713
2024-06-10 02:40:44.499,69770.76593889786
2024-06-10 02:46:03.777,69759.25061010856
2024-06-10 02:51:03.283,69689.14259025926
2024-06-10 02:55:19.138,69705.32401348869
2024-06-10 03:01:17.351,69699.90448151037
2024-06-10 03:06:13.214,69642.92218966837
2024-06-10 03:11:23.378,69668.5110684718
2024-06-10 03:15:34.186,69669.39456534987
2024-06-10 03:21:50.263,69694.92980871048
2024-06-10 03:26:59.734,69766.40386658449
2024-06-10 03:30:25.219,69726.46213315385
2024-06-10 03:35:17.985,69710.24695752899
2024-06-10 03:40:16.487,69677.66561783163
2024-06-10 03:46:03.331,69680.21236225747
2024-06-10 03:51:13.506,69525.25508968723
2024-06-10 03:56:11.667,69598.69455390096
2024-06-10 04:00:51.048,69593.50742064392
2024-06-10 04:06:01.500,69583.32996245113
2024-06-10 04:11:17.336,69581.40920628702
2024-06-10 04:15:21.761,69554.58144372609
2024-06-10 04:21:37.683,69555.54997946984
2024-06-10 04:26:30.739,69577.21630289422
2024-06-10 04:32:37.367,69630.16528560373
2024-06-10 04:35:24.673,69666.64367509699
2024-06-10 04:40:40.434,69667.07179196559
2024-06-10 04:45:31.521,69650.80021522159
2024-06-10 04:51:07.933,69640.07150834084
2024-06-10 04:56:20.509,69665.8036091907
2024-06-10 05:00:11.980,69668.47016488576
2024-06-10 05:06:08.678,69618.26210710505
2024-06-10 05:10:03.962,69611.36320124473
2024-06-10 05:16:24.898,69614.38093764438
2024-06-10 05:21:31.718,69608.46471656166
2024-06-10 05:26:02.010,69588.56465736862
2024-06-10 05:31:40.535,69552.39345371803
2024-06-10 05:36:17.340,69603.3427323817
2024-06-10 05:41:25.900,69573.933307679
2024-06-10 05:46:36.930,69570.72958140878
2024-06-10 05:51:15.730,69542.22504663248
2024-06-10 05:55:21.795,69538.48651476347
2024-06-10 06:00:26.566,69532.87864605538
2024-06-10 06:06:35.039,69500.4861778889
2024-06-10 06:11:58.769,69491.78299493232
2024-06-10 06:16:34.638,69565.8755255739
2024-06-10 06:21:20.108,69550.7087426803
2024-06-10 06:25:11.349,69597.6819111979
2024-06-10 06:32:30.681,69540.45305032036
2024-06-10 06:35:47.498,69482.01903165047
2024-06-10 06:41:32.004,69457.14118052257
2024-06-10 06:46:24.422,69489.23070498707
2024-06-10 06:51:12.539,69358.24516968563
2024-06-10 06:56:26.075,69421.20971749238
2024-06-10 07:02:36.377,69400.28705440945
2024-06-10 07:05:38.266,69380.0789999965
2024-06-10 07:10:48.809,69338.65503538192
2024-06-10 07:16:06.270,69381.75554389606
2024-06-10 07:21:23.773,69483.74937172135
2024-06-10 07:25:55.997,69431.48959789412
2024-06-10 07:30:26.223,69450.43312784303
2024-06-10 07:36:20.128,69394.11001836145
2024-06-10 07:41:22.001,69359.98490700901
2024-06-10 07:45:19.655,69357.9396715817
2024-06-10 07:51:39.753,69303.08767391434
2024-06-10 07:55:13.560,69330.8365830078
2024-06-10 08:00:48.231,69265.03464890324
2024-06-10 08:05:21.738,69371.00641265
2024-06-10 08:12:13.930,69368.49033430555
2024-06-10 08:15:23.464,69384.39018485698
2024-06-10 08:20:19.229,69432.97328348804
2024-06-10 08:25:42.979,69444.47602908322
2024-06-10 08:31:47.699,69438.05918283608
2024-06-10 08:35:34.444,69458.8327004224
2024-06-10 08:41:28.131,69444.18341116692
2024-06-10 08:45:09.274,69448.50822180416
2024-06-10 08:50:45.275,69453.94022925611
2024-06-10 08:55:21.889,69454.27943401223
2024-06-10 09:02:10.913,69340.61793462442
2024-06-10 09:05:29.115,69384.4040382232
2024-06-10 09:10:47.711,69338.93153406205
2024-06-10 09:16:24.961,69405.26444599013
2024-06-10 09:20:22.322,69373.78336625193
2024-06-10 09:26:16.177,69284.42583022606
2024-06-10 09:30:36.456,69266.12526452198
2024-06-10 09:36:14.018,69328.01179584496
2024-06-10 09:41:08.495,69311.97178219033
2024-06-10 09:45:06.227,69365.53113708367
2024-06-10 09:51:31.918,69413.00576261805
2024-06-10 09:55:58.452,69404.39374254475
2024-06-10 10:00:26.316,69425.34660664776
2024-06-10 10:08:24.964,69390.30371655933
2024-06-10 10:10:21.907,69436.16868471474
2024-06-10 10:16:44.987,69408.98902132755
2024-06-10 10:20:55.179,69429.21109787544
2024-06-10 10:26:49.414,69355.16757301701
2024-06-10 10:30:00.474,69333.87727105565
2024-06-10 10:35:44.406,69374.36838186608
2024-06-10 10:41:18.176,69339.85633595304
2024-06-10 10:46:57.788,69356.48002966343
2024-06-10 10:50:29.989,69395.16123985592
2024-06-10 10:56:00.365,69401.17020120262
2024-06-10 11:00:23.552,69432.85832587274
2024-06-10 11:06:16.310,69391.2508022422
2024-06-10 11:10:18.712,69397.61879810628
2024-06-10 11:15:34.842,69347.40398548564
2024-06-10 11:21:29.024,69370.71740450409
2024-06-10 11:25:12.844,69362.56165339838
2024-06-10 11:30:43.501,69358.76676453889
2024-06-10 11:36:38.223,69358.09491427762
2024-06-10 11:40:59.240,69395.99526840745
2024-06-10 11:45:26.165,69539.81155310794
2024-06-10 11:50:25.665,69504.8826990567
2024-06-10 11:56:16.813,69438.4976402836
2024-06-10 12:02:45.142,69460.92300068338
2024-06-10 12:05:09.019,69407.0113316572
2024-06-10 12:11:19.635,69357.65714446659
2024-06-10 12:16:28.857,69374.24105486464
2024-06-10 12:22:16.988,69408.97878995414
2024-06-10 12:25:24.825,69419.24906451534
2024-06-10 12:31:12.974,69496.82988040255
2024-06-10 12:35:59.819,69437.26133699247
2024-06-10 12:41:12.107,69373.30652146427
2024-06-10 12:46:09.300,69372.04889329254
2024-06-10 12:51:09.351,69425.5195613971
2024-06-10 12:56:10.898,69427.00751703732
2024-06-10 13:00:18.191,69284.76519309687
2024-06-10 13:05:25.748,69278.00220890413
2024-06-10 13:10:29.951,69324.24761280742
2024-06-10 13:16:46.907,69266.14583360594
2024-06-10 13:21:39.511,69239.62561375098
2024-06-10 13:25:22.544,69286.15928365696
2024-06-10 13:30:26.691,69312.052751709
2024-06-10 13:36:55.865,69293.74145641315
2024-06-10 13:40:11.798,69495.32439084533
2024-06-10 13:45:27.786,69463.58331874183
2024-06-10 13:50:24.705,69322.11938838878
2024-06-10 13:55:28.187,69330.06966003006
2024-06-10 14:00:40.032,69393.4256273477
2024-06-10 14:04:57.421,69349.4337361189
2024-06-10 14:10:51.435,69391.4321451238
2024-06-10 14:16:19.147,69285.99935550509
2024-06-10 14:20:57.324,69344.38854003591
2024-06-10 14:24:09.000,69415.57593278309
