timestamp,price
2024-06-09 14:26:13.742,3691.505182564439
2024-06-09 14:30:21.951,3681.2268889883617
2024-06-09 14:36:12.754,3687.780436270185
2024-06-09 14:42:08.534,3691.078965869516
2024-06-09 14:45:55.006,3689.8813169716655
2024-06-09 14:51:35.197,3691.200720417954
2024-06-09 14:55:10.153,3690.754840118598
2024-06-09 15:00:22.932,3692.3899243333017
2024-06-09 15:06:24.311,3692.646557210876
2024-06-09 15:10:23.755,3693.604278361248
2024-06-09 15:17:06.945,3694.784514965512
2024-06-09 15:21:33.492,3695.1371618277526
2024-06-09 15:25:10.685,3692.491916656313
2024-06-09 15:31:40.943,3690.2138586002625
2024-06-09 15:36:10.445,3692.7629416243335
2024-06-09 15:41:16.189,3690.6539183992045
2024-06-09 15:46:24.563,3689.627409355844
2024-06-09 15:50:43.392,3691.19742868767
2024-06-09 15:56:01.513,3691.9322267859266
2024-06-09 16:01:11.000,3691.9950976962355
2024-06-09 16:05:35.744,3690.4076173005205
2024-06-09 16:10:07.043,3690.9893929718064
2024-06-09 16:16:18.047,3693.171992076851
2024-06-09 16:20:35.015,3691.8723877152274
2024-06-09 16:26:32.098,3693.071006326187
2024-06-09 16:31:53.623,3693.0787299423846
2024-06-09 16:35:22.616,3699.052847861159
2024-06-09 16:40:59.323,3696.8357459422855
2024-06-09 16:45:32.913,3698.122114575089
2024-06-09 16:51:24.257,3695.705034491296
2024-06-09 16:56:19.009,3695.331684179604
2024-06-09 17:00:17.589,3698.734244856525
2024-06-09 17:06:24.780,3699.025049095173
2024-06-09 17:11:10.292,3700.027343189147
2024-06-09 17:16:24.556,3702.0661987446674
2024-06-09 17:20:18.430,3699.0447085827464
2024-06-09 17:26:48.695,3697.289627828463
2024-06-09 17:31:47.446,3695.764330688589
2024-06-09 17:36:42.076,3694.511186237452
2024-06-09 17:41:07.355,3694.930350036913
2024-06-09 17:46:11.206,3697.3795103358507
2024-06-09 17:52:28.968,3699.493968575319
2024-06-09 17:56:04.566,3700.8732519997034
2024-06-09 18:02:04.163,3699.8345751998304
2024-06-09 18:05:49.318,3700.0392534600883
2024-06-09 18:11:24.574,3701.984124129529
2024-06-09 18:16:42.753,3706.2586169940223
2024-06-09 18:22:02.293,3703.7770672034003
2024-06-09 18:25:23.841,3704.6722041886865
2024-06-09 18:30:18.240,3706.884527295446
2024-06-09 18:35:19.889,3705.6499123108583
2024-06-09 18:41:27.961,3702.276384894313
2024-06-09 18:46:15.818,3704.2699264288335
2024-06-09 18:50:36.022,3704.8778631488926
2024-06-09 18:56:39.663,3708.774140356984
2024-06-09 19:00:59.142,3706.0025623263627
2024-06-09 19:05:49.673,3704.5404826447434
2024-06-09 19:11:10.299,3709.5820482474587
2024-06-09 19:15:47.751,3708.2507864455606
2024-06-09 19:20:36.865,3708.0608439773673
2024-06-09 19:26:03.115,3707.374975710191
2024-06-09 19:31:11.030,3706.510272842117
2024-06-09 19:35:57.291,3702.175537318387
2024-06-09 19:40:40.333,3701.9154022449397
2024-06-09 19:45:17.910,3698.495163554634
2024-06-09 19:51:42.027,3698.5813328182526
2024-06-09 19:56:47.424,3701.337298879723
2024-06-09 20:01:13.845,3700.792957655856
2024-06-09 20:06:39.514,3701.0402764672235
2024-06-09 20:11:05.244,3702.1638609980696
2024-06-09 20:15:17.081,3700.5505305615525
2024-06-09 20:21:08.753,3703.3623661336565
2024-06-09 20:25:54.002,3701.9049573393986
2024-06-09 20:30:24.490,3700.141554493367
2024-06-09 20:36:00.936,3697.4169047023975
2024-06-09 20:40:21.772,3697.09494966859
2024-06-09 20:45:52.563,3698.1772386956804
2024-06-09 20:52:48.071,3699.448005686586
2024-06-09 20:55:26.538,3701.1841036420624
2024-06-09 21:00:19.217,3699.9331619395352
2024-06-09 21:06:47.904,3702.516680770299
2024-06-09 21:10:27.110,3700.0764117253966
2024-06-09 21:15:13.081,3699.010928579254
2024-06-09 21:21:28.025,3699.962122080762
